Date Open High Low Close Volume Adj Close
2010-12-16 20381.67 20446.41 20199.95 20366.62 000 20366.62
2010-12-15 20628.47 20629.25 20356.55 20410.27 000 20410.27
2010-12-14 20633.75 20782.82 20460.84 20708.58 000 20708.58
2010-12-13 20578.19 20742.98 20410.09 20634.60 000 20634.60
2010-12-10 20575.57 20594.59 20418.74 20487.34 000 20487.34
2010-12-09 20573.99 20646.18 20396.99 20533.56 000 20533.56
2010-12-08 20037.74 20546.61 19981.38 20393.95 000 20393.95
2010-12-07 20006.10 20247.81 19911.53 20112.44 000 20112.44
2010-12-06 20182.92 20232.15 19833.65 19930.29 000 19930.29
2010-12-03 20051.05 20190.90 19904.54 20120.80 000 20120.80
2010-12-02 19649.52 20054.09 19440.31 20054.09 000 20054.09
2010-12-01 19210.85 19600.24 19169.20 19566.06 000 19566.06
2010-11-30 19353.90 19390.18 19006.90 19105.71 000 19105.71
2010-11-29 19865.87 20092.33 19314.38 19314.38 000 19314.38
2010-11-26 19769.76 19917.83 19539.95 19844.31 000 19844.31
2010-11-25 19934.45 19981.87 19663.90 19945.94 000 19945.94
2010-11-24 19989.81 20032.94 19693.71 19941.19 000 19941.19
2010-11-23 20212.23 20364.08 19943.14 19950.96 000 19950.96
2010-11-22 20868.70 20875.18 20244.73 20372.20 000 20372.20
2010-11-19 20958.37 20958.37 20577.46 20773.12 000 20773.12
2010-11-18 20793.54 20938.72 20676.73 20880.38 000 20880.38
2010-11-17 20543.91 20714.66 20494.72 20639.08 000 20639.08
2010-11-16 20859.77 20882.24 20553.03 20563.07 000 20563.07
2010-11-15 20766.28 21025.40 20645.59 20993.27 000 20993.27
2010-11-12 20493.41 20990.11 20345.53 20829.83 000 20829.83
2010-11-11 21146.76 21169.28 20732.05 20855.96 000 20855.96
2010-11-10 21476.07 21540.15 20981.96 21058.01 000 21058.01
2010-11-09 21244.43 21642.10 21244.43 21578.48 000 21578.48
2010-11-08 21178.94 21240.67 20994.66 21228.98 000 21228.98
2010-11-05 21511.78 21574.90 21113.72 21194.74 000 21194.74
2010-11-04 21412.13 21621.65 21412.09 21469.19 000 21469.19
2010-11-03 21452.50 21542.72 21131.52 21180.81 000 21180.81
2010-11-02 21144.33 21434.89 21122.44 21397.82 000 21397.82
2010-11-01 21561.82 21604.29 21108.94 21184.93 000 21184.93
2010-10-29 21402.51 21505.30 21318.66 21450.61 000 21450.61
2010-10-28 21370.12 21621.24 21296.00 21509.62 000 21509.62
2010-10-27 21242.59 21520.79 21198.84 21250.82 000 21250.82
2010-10-26 21383.84 21475.38 21197.95 21363.52 000 21363.52
2010-10-25 21636.61 21647.53 21363.92 21435.03 000 21435.03
2010-10-22 21555.17 21629.40 21500.71 21536.21 000 21536.21
2010-10-21 21369.20 21669.43 21320.97 21616.43 000 21616.43
2010-10-20 21138.00 21440.35 21135.70 21425.79 000 21425.79
2010-10-19 21252.05 21491.78 21185.78 21233.48 000 21233.48
2010-10-18 21000.04 21291.30 20982.65 21258.59 000 21258.59
2010-10-15 21112.07 21207.72 20911.64 21062.18 000 21062.18
2010-10-14 21182.39 21255.69 21078.02 21094.86 000 21094.86
2010-10-13 20847.48 21201.13 20793.14 21145.26 000 21145.26
2010-10-12 20703.89 20836.08 20538.82 20750.22 000 20750.22
2010-10-11 20815.63 20851.35 20734.43 20837.71 000 20837.71
2010-10-08 20660.90 20824.92 20610.88 20750.74 000 20750.74
2010-10-07 20606.20 20859.81 20463.90 20691.90 000 20691.90
2010-10-06 20624.60 20706.78 20540.92 20568.31 000 20568.31
2010-10-05 20072.96 20544.71 19992.69 20510.02 000 20510.02
2010-10-04 20415.33 20440.28 20073.60 20090.97 000 20090.97
2010-10-01 20549.05 20660.68 20331.26 20391.27 000 20391.27
2010-09-30 20241.46 20813.47 20199.55 20505.20 000 20505.20
2010-09-29 20631.77 20725.87 20320.00 20372.45 000 20372.45
2010-09-28 20503.30 20703.83 20307.68 20541.59 000 20541.59
2010-09-27 20668.14 20742.04 20557.66 20593.94 000 20593.94
2010-09-24 20196.05 20661.53 20095.06 20607.72 000 20607.72
2010-09-23 20490.68 20578.05 20063.89 20262.80 000 20262.80
2010-09-22 20759.55 20771.10 20335.11 20365.30 000 20365.30
2010-09-21 20624.98 20951.86 20615.85 20740.73 000 20740.73
2010-09-20 20504.47 20816.08 20428.72 20753.54 000 20753.54
2010-09-17 20844.47 20964.33 20358.13 20517.96 000 20517.96
2010-09-16 20831.34 20918.68 20647.35 20684.36 000 20684.36
2010-09-15 21059.15 21065.27 20706.52 20872.79 000 20872.79
2010-09-14 21008.79 21082.41 20789.33 21003.94 000 21003.94
2010-09-13 21020.56 21142.49 20968.01 21001.62 000 21001.62
2010-09-10 20742.34 20890.70 20681.72 20833.19 000 20833.19
2010-09-09 20459.08 20951.62 20457.57 20858.47 000 20858.47
2010-09-08 20295.77 20642.92 20172.62 20580.26 000 20580.26
2010-09-07 20596.80 20602.71 20258.57 20395.45 000 20395.45
2010-09-06 20731.61 20746.20 20639.02 20660.91 000 20660.91
2010-09-03 20461.67 20814.42 20373.28 20639.86 000 20639.86
2010-09-02 20289.31 20479.22 20240.18 20412.28 000 20412.28
2010-09-01 19795.85 20376.61 19591.21 20369.96 000 20369.96
2010-08-31 19387.13 19780.45 19375.44 19734.57 000 19734.57
2010-08-30 19920.47 19945.50 19614.00 19699.66 000 19699.66
2010-08-27 19623.01 19889.64 19417.59 19817.46 000 19817.46
2010-08-26 19603.69 19802.61 19519.64 19735.47 000 19735.47
2010-08-25 19644.63 19759.69 19286.54 19465.45 000 19465.45
2010-08-24 19840.97 19851.54 19481.52 19694.88 000 19694.88
2010-08-23 19898.12 20260.27 19801.42 20010.34 000 20010.34
2010-08-20 20060.54 20149.45 19811.45 19870.46 000 19870.46
2010-08-19 20680.12 20713.19 20061.18 20115.69 000 20115.69
2010-08-18 20577.95 20650.70 20381.07 20536.77 000 20536.77
2010-08-17 20487.36 20668.84 20427.25 20668.57 000 20668.57
2010-08-16 20518.00 20611.37 20191.22 20409.06 000 20409.06
2010-08-13 20689.63 20689.63 20242.82 20473.15 000 20473.15
2010-08-12 20534.18 20710.83 20358.11 20539.40 000 20539.40
2010-08-11 21111.52 21112.60 20547.98 20579.24 000 20579.24
2010-08-10 21291.39 21419.45 21112.25 21259.89 000 21259.89
2010-08-09 21304.13 21399.30 21248.75 21341.62 000 21341.62
2010-08-06 21401.05 21536.59 20973.13 21084.47 000 21084.47
2010-08-05 21496.54 21581.29 21221.85 21302.97 000 21302.97
2010-08-04 21414.96 21619.58 21102.93 21466.44 000 21466.44
2010-08-03 21546.42 21633.03 21309.66 21498.32 000 21498.32
2010-08-02 21132.24 21617.55 21034.70 21547.84 000 21547.84
2010-07-30 21018.29 21224.58 20771.26 21021.56 000 21021.56
2010-07-29 21157.90 21435.67 21043.61 21096.97 000 21096.97
2010-07-28 21238.40 21325.05 21027.42 21082.06 000 21082.06
2010-07-27 20915.29 21301.50 20885.60 21158.08 000 21158.08
2010-07-26 20753.42 20835.19 20488.34 20819.96 000 20819.96
2010-07-23 20637.08 20747.23 20442.16 20604.08 000 20604.08
2010-07-22 20034.58 20710.12 19991.46 20694.26 000 20694.26
2010-07-21 20136.50 20365.54 20061.23 20137.92 000 20137.92
2010-07-20 20258.10 20332.08 19643.56 19985.32 000 19985.32
2010-07-19 20043.03 20362.58 19930.84 20117.54 000 20117.54
2010-07-16 20535.25 20657.67 19995.55 20161.02 000 20161.02
2010-07-15 20685.04 20883.48 20326.92 20480.08 000 20480.08
2010-07-14 20972.51 20978.37 20573.00 20804.37 000 20804.37
2010-07-13 20517.55 20889.78 20479.10 20851.85 000 20851.85
2010-07-12 20513.86 20646.37 20392.62 20517.92 000 20517.92
2010-07-09 20387.45 20527.09 20304.42 20478.98 000 20478.98
2010-07-08 20160.00 20319.02 20106.13 20243.73 000 20243.73
2010-07-07 19174.22 20013.07 19094.75 20013.07 000 20013.07
2010-07-06 18945.13 19576.72 18903.77 19356.66 000 19356.66
2010-07-05 19126.59 19126.59 18842.49 18848.56 000 18848.56
2010-07-02 19114.29 19256.91 18926.85 19073.85 000 19073.85
2010-07-01 18999.92 19254.15 18807.18 18943.76 000 18943.76
2010-06-30 19297.85 19562.34 19111.09 19311.75 000 19311.75
2010-06-29 19816.62 19849.94 19224.96 19236.26 000 19236.26
2010-06-28 20063.25 20282.08 19790.33 20130.61 000 20130.61
2010-06-25 19979.29 20121.43 19734.59 19961.74 000 19961.74
2010-06-24 20468.32 20491.93 19825.97 19942.39 000 19942.39
2010-06-23 20371.90 20659.26 20205.37 20358.92 000 20358.92
2010-06-22 20666.47 20854.92 20372.10 20609.03 000 20609.03
2010-06-21 21047.64 21075.20 20739.59 20810.44 000 20810.44
2010-06-18 20630.28 20790.60 20439.09 20752.31 000 20752.31
2010-06-17 20561.43 20758.67 20453.63 20568.91 000 20568.91
2010-06-16 20723.62 20758.74 20274.33 20562.63 000 20562.63
2010-06-15 19959.85 20631.95 19910.00 20582.72 000 20582.72
2010-06-14 19886.49 20216.82 19883.91 20188.54 000 20188.54
2010-06-11 19474.16 19747.92 19326.95 19660.27 000 19660.27
2010-06-10 18781.95 19432.26 18658.60 19391.09 000 19391.09
2010-06-09 18734.84 18912.91 18532.25 18912.91 000 18912.91
2010-06-08 18761.00 18764.61 18191.02 18542.80 000 18542.80
2010-06-07 18466.99 18892.35 18323.01 18631.18 000 18631.18
2010-06-04 19523.82 19586.64 18641.98 18734.73 000 18734.73
2010-06-03 19605.40 19776.71 19452.75 19473.35 000 19473.35
2010-06-02 19102.73 19303.46 18892.67 19183.13 000 19183.13
2010-06-01 19458.55 19472.21 18814.22 19279.18 000 19279.18
2010-05-31 19353.54 19608.55 19346.69 19543.97 000 19543.97
2010-05-28 19763.49 19763.49 19410.30 19475.88 000 19475.88
2010-05-27 18948.42 19631.87 18881.19 19631.87 000 19631.87
2010-05-26 18725.11 19055.14 18648.30 18778.41 000 18778.41
2010-05-25 18406.74 18480.22 18044.47 18382.71 000 18382.71
2010-05-24 19341.91 19395.20 18899.34 19030.49 000 19030.49
2010-05-21 19296.24 19590.74 18937.70 19535.91 000 19535.91
2010-05-20 19837.92 19980.48 18909.59 19282.05 000 19282.05
2010-05-19 19906.71 19959.34 19409.85 19612.66 000 19612.66
2010-05-18 20124.40 20405.82 19943.88 20314.21 000 20314.21
2010-05-17 19677.24 20144.86 19569.26 19826.83 000 19826.83
2010-05-14 20701.88 20706.76 19632.89 19781.17 000 19781.17
2010-05-13 21259.09 21263.09 20664.34 20878.83 000 20878.83
2010-05-12 20787.21 21293.84 20595.87 21029.48 000 21029.48
2010-05-11 20717.16 20894.92 20346.92 20874.65 000 20874.65
2010-05-10 19153.79 20971.21 19145.87 20971.21 000 20971.21
2010-05-07 19052.30 19806.97 18846.18 18846.18 000 18846.18
2010-05-06 20084.44 20477.02 19078.07 19483.93 000 19483.93
2010-05-05 20657.45 20782.24 20074.08 20351.95 000 20351.95
2010-05-04 21650.48 21699.96 20551.21 20613.25 000 20613.25
2010-05-03 21518.66 21743.41 21375.27 21628.91 000 21628.91
2010-04-30 21741.52 21956.56 21388.73 21562.48 000 21562.48
2010-04-29 21597.60 21756.07 21334.00 21695.70 000 21695.70
2010-04-28 21813.70 21959.84 21281.11 21501.24 000 21501.24
2010-04-27 22763.46 22775.63 22036.47 22036.47 000 22036.47
2010-04-26 22962.51 23053.51 22714.55 22783.27 000 22783.27
2010-04-23 22660.93 22814.05 22469.54 22726.00 000 22726.00
2010-04-22 23018.57 23171.61 22547.24 22616.50 000 22616.50
2010-04-21 23354.58 23363.83 23000.61 23045.05 000 23045.05
2010-04-20 22924.41 23271.68 22831.36 23271.68 000 23271.68
2010-04-19 22787.66 22967.59 22692.96 22785.78 000 22785.78
2010-04-16 23449.70 23580.19 22951.19 23007.22 000 23007.22
2010-04-15 23543.40 23593.10 23369.08 23539.24 000 23539.24
2010-04-14 23323.11 23495.58 23293.37 23480.42 000 23480.42
2010-04-13 23227.87 23344.56 23134.70 23195.56 000 23195.56
2010-04-12 23264.82 23328.49 23162.91 23291.65 000 23291.65
2010-04-09 23001.75 23118.06 22899.44 23103.87 000 23103.87
2010-04-08 23043.15 23121.99 22684.00 22820.01 000 22820.01
2010-04-07 23328.88 23328.88 23116.55 23151.30 000 23151.30
2010-04-06 23332.38 23361.56 23163.94 23346.66 000 23346.66
2010-04-01 22962.51 23206.66 22930.15 23206.66 000 23206.66
2010-03-31 22976.10 23152.39 22720.97 22847.97 000 22847.97
2010-03-30 23207.13 23247.22 22983.39 23003.34 000 23003.34
2010-03-29 23136.02 23188.29 22974.20 23104.97 000 23104.97
2010-03-26 22997.97 23121.03 22942.79 23063.87 000 23063.87
2010-03-25 22794.31 23079.69 22767.54 23034.46 000 23034.46
2010-03-24 22832.22 22873.80 22503.96 22798.70 000 22798.70
2010-03-23 22687.78 22821.22 22571.70 22765.89 000 22765.89
2010-03-22 22567.88 22664.04 22373.61 22622.81 000 22622.81
2010-03-19 22914.14 23058.23 22590.87 22687.30 000 22687.30
2010-03-18 22810.07 22955.46 22726.62 22785.15 000 22785.15
2010-03-17 22852.77 22934.38 22761.45 22902.58 000 22902.58
2010-03-16 22417.15 22678.48 22415.58 22619.85 000 22619.85
2010-03-15 22524.26 22578.70 22369.49 22373.23 000 22373.23
2010-03-12 22584.25 22760.42 22520.07 22565.19 000 22565.19
2010-03-11 22533.61 22685.89 22453.49 22540.85 000 22540.85
2010-03-10 22357.68 22651.06 22272.20 22638.65 000 22638.65
2010-03-09 22400.54 22435.35 22186.60 22355.80 000 22355.80
2010-03-08 22420.93 22456.66 22329.10 22398.21 000 22398.21
2010-03-05 21963.03 22287.57 21839.93 22278.12 000 22278.12
2010-03-04 21571.37 21956.90 21571.37 21844.56 000 21844.56
2010-03-03 21358.82 21784.42 21279.64 21745.06 000 21745.06
2010-03-02 21319.82 21511.12 21237.55 21431.41 000 21431.41
2010-03-01 21272.91 21342.75 21006.51 21320.80 000 21320.80
2010-02-26 21053.66 21102.68 20807.31 21068.32 000 21068.32
2010-02-25 21159.20 21347.67 20780.50 20843.23 000 20843.23
2010-02-24 21281.40 21419.85 21021.01 21346.31 000 21346.31
2010-02-23 21788.96 21865.60 21173.84 21224.07 000 21224.07
2010-02-22 21885.79 21896.11 21698.65 21704.78 000 21704.78
2010-02-19 21428.40 21773.80 21397.64 21772.33 000 21772.33
2010-02-18 21618.55 21748.84 21541.45 21686.12 000 21686.12
2010-02-17 21528.41 21798.72 21508.33 21650.81 000 21650.81
2010-02-16 21324.00 21353.89 20994.17 21289.20 000 21289.20
2010-02-15 21156.85 21310.27 21056.34 21122.47 000 21122.47
2010-02-12 21286.32 21345.46 20906.99 21035.91 000 21035.91
2010-02-11 21386.14 21477.20 20888.17 21076.45 000 21076.45
2010-02-10 21096.41 21405.01 21070.18 21241.63 000 21241.63
2010-02-09 20858.00 21095.48 20733.00 20818.97 000 20818.97
2010-02-08 20929.83 21039.40 20465.51 20938.24 000 20938.24
2010-02-05 21271.00 21322.05 20758.32 20815.88 000 20815.88
2010-02-04 22182.62 22265.57 21383.03 21404.82 000 21404.82
2010-02-03 22471.84 22502.60 22128.73 22169.25 000 22169.25
2010-02-02 22080.80 22413.74 21899.33 22413.74 000 22413.74
2010-02-01 21689.12 22075.89 21650.59 22012.00 000 22012.00
2010-01-29 21634.30 22042.87 21478.10 21896.29 000 21896.29
2010-01-28 22279.53 22287.69 21594.02 21603.13 000 21603.13
2010-01-27 22182.30 22283.93 21901.91 21997.59 000 21997.59
2010-01-26 22184.74 22425.40 22047.48 22407.71 000 22407.71
2010-01-25 22373.66 22672.61 22340.48 22373.09 000 22373.09
2010-01-22 22700.08 22923.02 22375.41 22567.81 000 22567.81
2010-01-21 23301.20 23431.93 22863.25 22876.46 000 22876.46
2010-01-20 23629.38 23718.45 23101.00 23126.02 000 23126.02
2010-01-19 23451.69 23720.91 23141.27 23705.67 000 23705.67
2010-01-18 23554.39 23622.05 23388.48 23509.76 000 23509.76
2010-01-15 23893.65 23962.81 23457.03 23472.11 000 23472.11
2010-01-14 23830.87 23905.94 23692.61 23805.99 000 23805.99
2010-01-13 23485.92 23672.55 23462.36 23658.40 000 23658.40
2010-01-12 23823.47 23863.41 23512.35 23583.35 000 23583.35
2010-01-11 23946.44 24058.76 23771.87 23774.76 000 23774.76
2010-01-08 23816.30 23911.07 23667.59 23811.13 000 23811.13
2010-01-07 23551.12 23756.44 23467.26 23709.01 000 23709.01
2010-01-06 23579.55 23633.57 23484.06 23622.29 000 23622.29
2010-01-05 23554.43 23654.14 23479.89 23555.73 000 23555.73
2010-01-04 23359.89 23545.02 23317.12 23545.02 000 23545.02
2009-12-30 23364.77 23456.87 23197.13 23248.39 000 23248.39
2009-12-29 23366.14 23462.94 23325.76 23376.24 000 23376.24
2009-12-28 23278.63 23357.19 23244.08 23302.56 000 23302.56
2009-12-23 23117.60 23214.26 23057.20 23109.12 000 23109.12
2009-12-22 22798.18 23083.73 22788.41 22982.56 000 22982.56
2009-12-21 22580.11 22790.67 22468.42 22738.68 000 22738.68
2009-12-18 22698.80 22818.27 22421.50 22472.43 000 22472.43
2009-12-17 22750.83 22853.33 22601.56 22677.74 000 22677.74
2009-12-16 22657.14 22889.59 22626.54 22889.59 000 22889.59
2009-12-15 22720.87 22743.33 22383.52 22617.23 000 22617.23
2009-12-14 22637.33 22726.29 22570.26 22652.34 000 22652.34
2009-12-11 22481.28 22650.27 22375.66 22411.51 000 22411.51
2009-12-10 22225.26 22465.87 22137.82 22385.67 000 22385.67
2009-12-09 22331.09 22493.35 22066.33 22236.23 000 22236.23
2009-12-08 22761.96 22927.93 22274.28 22404.32 000 22404.32
2009-12-07 22848.57 22905.93 22685.11 22788.52 000 22788.52
2009-12-04 22523.28 23058.45 22354.89 22926.03 000 22926.03
2009-12-03 22812.36 22905.02 22566.65 22615.94 000 22615.94
2009-12-02 22589.79 22727.61 22420.39 22572.88 000 22572.88
2009-12-01 22125.74 22556.05 22123.23 22556.05 000 22556.05
2009-11-30 22325.94 22325.94 21913.30 21928.16 000 21928.16
2009-11-27 21419.95 22322.42 21394.05 22205.28 000 22205.28
2009-11-26 22641.69 22649.99 21912.74 21922.45 000 21922.45
2009-11-25 22834.28 22937.10 22538.53 22741.85 000 22741.85
2009-11-24 22790.58 22986.12 22676.39 22708.45 000 22708.45
2009-11-23 22636.97 23010.01 22636.97 22956.44 000 22956.44
2009-11-20 22895.57 22927.18 22408.70 22511.68 000 22511.68
2009-11-19 23222.24 23379.24 22823.22 22823.22 000 22823.22
2009-11-18 23535.97 23577.28 23285.65 23334.74 000 23334.74
2009-11-17 23539.88 23625.83 23379.85 23381.18 000 23381.18
2009-11-16 23450.82 23708.35 23450.82 23620.44 000 23620.44
2009-11-13 23135.22 23284.20 23038.48 23284.20 000 23284.20
2009-11-12 23209.43 23433.26 23085.93 23209.47 000 23209.47
2009-11-11 23204.70 23476.04 23162.04 23266.60 000 23266.60
2009-11-10 23167.17 23247.54 22945.43 23013.66 000 23013.66
2009-11-09 22799.31 23082.33 22761.31 23065.93 000 23065.93
2009-11-06 22591.16 22738.66 22226.85 22549.64 000 22549.64
2009-11-05 22116.19 22703.26 21987.63 22582.24 000 22582.24
2009-11-04 22133.42 22428.90 22018.84 22385.73 000 22385.73
2009-11-03 22101.15 22180.48 21800.57 21946.91 000 21946.91
2009-11-02 21882.14 22514.63 21870.83 22318.55 000 22318.55
2009-10-30 22772.56 22941.97 22060.33 22060.33 000 22060.33
2009-10-29 22315.61 22789.21 21964.89 22772.56 000 22772.56
2009-10-28 22829.52 22829.52 22262.07 22315.61 000 22315.61
2009-10-27 23001.56 23092.69 22622.81 22829.52 000 22829.52
2009-10-26 23420.56 23598.72 22924.06 23001.56 000 23001.56
2009-10-23 23813.41 24089.73 23371.35 23420.56 000 23420.56
2009-10-22 24175.87 24175.87 23637.97 23813.41 000 23813.41
2009-10-21 24228.05 24326.09 23754.02 24175.87 000 24175.87
2009-10-20 24425.98 24550.82 24205.52 24228.05 000 24228.05
2009-10-19 24152.34 24472.42 24152.34 24425.98 000 24425.98
2009-10-16 24339.76 24558.46 24065.77 24152.34 000 24152.34
2009-10-15 24348.23 24505.85 24194.80 24339.76 000 24339.76
2009-10-14 23928.77 24389.57 23928.77 24348.23 000 24348.23
2009-10-13 24140.95 24256.28 23852.30 23928.77 000 23928.77
2009-10-12 23770.56 24179.50 23770.56 24140.95 000 24140.95
2009-10-09 23663.68 23842.35 23542.35 23770.56 000 23770.56
2009-10-08 23414.28 23704.19 23414.28 23663.68 000 23663.68
2009-10-07 23459.59 23614.56 23326.63 23414.28 000 23414.28
2009-10-06 22830.85 23459.59 22830.85 23459.59 000 23459.59
2009-10-05 22652.94 22876.61 22504.94 22830.85 000 22830.85
2009-10-02 23053.51 23053.51 22529.20 22652.94 000 22652.94
2009-10-01 23472.73 23673.78 23035.19 23053.51 000 23053.51
2009-09-30 23565.62 23775.18 23243.39 23472.73 000 23472.73
2009-09-29 23478.43 23716.45 23435.00 23565.62 000 23565.62
2009-09-28 23110.97 23478.43 22713.09 23478.43 000 23478.43
2009-09-25 22953.40 23149.56 22828.56 23102.74 000 23102.74
2009-09-24 23239.05 23408.98 22904.13 22953.40 000 22953.40
2009-09-23 23066.90 23327.85 23066.90 23239.05 000 23239.05
2009-09-22 23047.87 23348.42 22997.54 23066.90 000 23066.90
2009-09-21 23483.96 23493.07 22864.28 23047.87 000 23047.87
2009-09-18 23583.01 23692.17 23465.53 23483.97 000 23483.97
2009-09-17 23465.49 23658.51 23417.21 23583.01 000 23583.01
2009-09-16 23108.13 23506.31 23108.13 23465.49 000 23465.49
2009-09-15 23029.31 23186.65 22923.86 23108.13 000 23108.13
2009-09-14 23039.35 23053.88 22645.72 23029.31 000 23029.31
2009-09-11 22849.87 23133.02 22849.87 23039.35 000 23039.35
2009-09-10 22802.04 23025.53 22593.88 22849.87 000 22849.87
2009-09-09 22542.93 22802.04 22431.50 22802.04 000 22802.04
2009-09-08 22563.33 22685.61 22434.60 22542.93 000 22542.93
2009-09-07 22214.61 22591.64 22214.61 22563.33 000 22563.33
2009-09-04 21936.59 22306.55 21936.59 22214.61 000 22214.61
2009-09-03 21773.61 22050.95 21647.49 21936.59 000 21936.59
2009-09-02 21966.19 21966.19 21530.45 21773.61 000 21773.61
2009-09-01 22420.43 22609.90 21966.19 21966.19 000 21966.19
2009-08-31 22672.54 22672.54 22277.65 22420.43 000 22420.43
2009-08-28 22474.78 22908.99 22474.78 22672.54 000 22672.54
2009-08-27 22554.65 22720.27 22357.79 22474.78 000 22474.78
2009-08-26 22473.83 22707.54 22457.68 22554.65 000 22554.65
2009-08-25 22354.86 22568.15 22144.94 22473.83 000 22473.83
2009-08-24 21896.49 22391.60 21896.49 22354.86 000 22354.86
2009-08-21 21394.40 21896.49 21352.91 21896.49 000 21896.49
2009-08-20 21132.22 21500.40 21132.22 21394.40 000 21394.40
2009-08-19 21247.80 21247.80 20848.23 21132.22 000 21132.22
2009-08-18 20962.38 21247.80 20962.38 21247.80 000 21247.80
2009-08-17 21552.39 21552.39 20921.24 20962.38 000 20962.38
